CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
1101559,Teixeirópolis,11,RO,457.583950617284,459.9188888888888,490.9666666666666,471.3839506172841,505.77777777777777
1101609,Theobroma,11,RO,458.175,486.08125000000007,494.53375000000017,484.04210526315785,491.25
1101708,Urupá,11,RO,452.7462962962967,493.04082840236686,504.86449704142007,494.6796296296295,564.0236686390532
1101757,Vale do Anari,11,RO,448.01199999999983,469.49012345679,492.61481481481474,475.6880000000001,521.2345679012345
1101807,Vale do Paraíso,11,RO,452.5053097345135,472.26120689655176,494.506896551724,483.2884955752213,534.4827586206897
1200013,Acrelândia,12,AC,441.0530701754382,469.6626556016599,486.4589211618256,476.1631578947367,503.5684647302904
1200054,Assis Brasil,12,AC,434.5277777777778,462.2265822784812,494.3949367088609,484.1277777777776,490.8860759493671
1200104,Brasiléia,12,AC,445.66134185303554,485.8563380281686,507.35521126760574,486.2348242811502,520.9014084507043
1200138,Bujari,12,AC,430.7762114537445,466.73132530120455,481.8947791164659,465.95374449339175,486.82730923694777
1200179,Capixaba,12,AC,436.356050955414,467.4976608187134,487.453216374269,473.04458598726126,552.514619883041
1200203,Cruzeiro do Sul,12,AC,443.8751089166413,474.7589750542313,493.8593004338386,477.6627940749351,538.763557483731
1200252,Epitaciolândia,12,AC,454.8951754385963,486.64268292682937,507.30772357723566,479.5991228070177,520.9756097560976
1200302,Feijó,12,AC,434.8470720720722,472.53634496919926,488.8921971252565,477.08378378378353,512.8131416837782
1200328,Jordão,12,AC,426.4631578947368,463.94,470.8541176470591,462.907894736842,476.4705882352941
1200336,Mâncio Lima,12,AC,433.0966067864268,459.4324675324674,475.4801484230054,464.49001996007945,541.113172541744
1200344,Manoel Urbano,12,AC,437.65294117647056,467.373786407767,490.0640776699031,476.7303921568626,540.7766990291262
1200351,Marechal Thaumaturgo,12,AC,423.76013513513504,452.1698795180721,464.45783132530136,443.8317567567566,459.03614457831327
1200385,Plácido de Castro,12,AC,436.51329113924055,461.2704678362569,483.2043859649124,476.7772151898738,507.2514619883041
1200393,Porto Walter,12,AC,423.4045454545455,471.7102941176472,480.1426470588234,473.63030303030297,571.7647058823529
1200401,Rio Branco,12,AC,456.43532491870246,486.03972456005937,505.09534812547736,486.1704293666991,537.3802601377199
1200427,Rodrigues Alves,12,AC,433.3455026455027,460.9621212121213,479.93030303030326,473.3566137566135,543.939393939394
1200435,Santa Rosa do Purus,12,AC,442.2157894736843,505.06842105263166,505.5684210526316,481.1789473684211,544.2105263157895
1200450,Senador Guiomard,12,AC,443.70913705583735,470.1336939721794,493.303400309119,478.6771573604063,514.7758887171561
1200500,Sena Madureira,12,AC,440.9513654096228,465.7931899641576,486.0493428912782,470.06111833550096,500.86021505376345
1200609,Tarauacá,12,AC,432.6389776357829,463.463103953148,482.02445095168383,463.1004792332265,507.0278184480234
1200708,Xapuri,12,AC,472.54049586776887,482.7869888475838,501.79330855018566,497.7723140495865,553.5315985130112
1200807,Porto Acre,12,AC,439.0167247386762,469.9697749196143,484.73086816720274,462.508013937282,489.3247588424437
1300029,Alvarães,13,AM,436.4107843137252,457.7607476635512,473.32336448598113,457.8421568627451,493.6448598130841
1300060,Amaturá,13,AM,408.3254237288136,432.7248062015504,444.49689922480616,433.6245762711864,390.07751937984494
1300086,Anamã,13,AM,418.2571428571428,465.7387755102041,486.37823129251694,451.3308270676692,464.6258503401361
1300102,Anori,13,AM,432.9824074074076,459.08034188034185,477.17948717948747,469.7296296296296,493.5042735042735
1300144,Apuí,13,AM,448.64149659863966,474.9350318471337,486.53949044585966,479.79523809523823,463.18471337579615
1300201,Atalaia do Norte,13,AM,415.3044776119402,439.3768292682928,452.0085365853657,451.48208955223873,438.2926829268293
1300300,Autazes,13,AM,428.6859574468083,452.4314741035855,474.0928286852592,458.7855319148934,480.7171314741036
1300409,Barcelos,13,AM,452.4138686131385,479.5899999999999,499.7406666666666,490.1313868613138,502.53333333333336
1300508,Barreirinha,13,AM,424.3180467091294,452.0466796875001,464.63496093749984,447.2341825902334,467.578125
1300607,Benjamin Constant,13,AM,412.539157566303,430.5549857549856,433.201994301994,438.09375975039046,329.8860398860399
1300631,Beruri,13,AM,417.51333333333326,441.0685483870969,464.2024193548388,460.9333333333334,444.35483870967744
1300680,Boa Vista do Ramos,13,AM,418.8989743589742,448.99009009009,465.60855855855846,442.0635897435897,445.5855855855856
1300706,Boca do Acre,13,AM,430.6577956989249,458.41133501259424,486.18740554156176,473.26478494623655,528.1108312342569
1300805,Borba,13,AM,422.2936507936509,448.3894736842109,466.23349282296687,456.658201058201,449.4736842105263
1300839,Caapiranga,13,AM,430.8972972972975,442.0615384615385,468.9782051282053,459.6959459459461,469.7435897435897
1300904,Canutama,13,AM,438.23962264150936,462.76071428571424,476.0214285714286,458.6339622641509,445.3571428571428
1301001,Carauari,13,AM,428.2243243243244,448.8229268292681,467.75560975609744,460.1556756756757,460.2926829268293
1301100,Careiro,13,AM,424.5865284974092,446.3836538461538,473.9639423076923,451.32746113989657,458.84615384615387
1301159,Careiro da Várzea,13,AM,436.4251968503936,467.4921428571429,485.0557142857141,461.90000000000015,502.4285714285714
1301209,Coari,13,AM,433.7818181818176,454.7537872991583,474.73687834736006,455.234352373291,499.6327467482785
1301308,Codajás,13,AM,430.8284974093265,452.3763546798031,475.1876847290641,467.4134715025907,487.0935960591133
1301407,Eirunepé,13,AM,442.1840277777779,469.9103559870554,486.9436893203884,478.5836805555556,519.6763754045307
1301506,Envira,13,AM,431.81677852348975,451.19240506329146,475.3905063291139,464.4691275167785,476.5822784810127
1301605,Fonte Boa,13,AM,437.6357615894039,460.9968152866241,477.70191082802535,457.1377483443706,495.4140127388535
1301654,Guajará,13,AM,426.8570588235295,457.2227027027029,474.16702702702713,458.1170588235297,529.5135135135135
1301704,Humaitá,13,AM,436.1089758342927,465.3064655172413,485.20668103448304,466.608400460299,491.7672413793104
1301803,Ipixuna,13,AM,426.5810344827586,446.1582677165353,469.60236220472433,458.9456896551727,522.6771653543307
1301852,Iranduba,13,AM,438.1855539971946,468.7881074168805,486.4533248081847,461.84375876577815,495.54987212276217
1301902,Itacoatiara,13,AM,437.6344355219654,467.08756086764,485.407835325366,466.7718469532353,499.5219123505976
1301951,Itamarati,13,AM,420.1129032258065,433.16666666666674,459.71159420289865,456.33225806451605,442.3188405797101
1302009,Itapiranga,13,AM,430.7940677966103,466.3136363636365,483.82121212121206,473.157627118644,495.3030303030303
1302108,Japurá,13,AM,420.3641509433962,445.8537037037037,459.5037037037036,451.18867924528297,448.14814814814815
1302207,Juruá,13,AM,423.6730769230771,460.50000000000006,469.0132075471697,455.5750000000001,524.9056603773585
1302306,Jutaí,13,AM,419.7873786407765,454.6830508474577,473.7432203389831,440.9514563106797,455.4237288135593
1302405,Lábrea,13,AM,433.800573065903,459.9824,481.1317333333336,467.5154727793699,492.16
1302504,Manacapuru,13,AM,438.94366872005565,470.23354350567496,488.0997477931898,470.37248459958937,488.3354350567465
1302553,Manaquiri,13,AM,419.93461538461537,445.2277310924369,466.8294117647061,447.4173076923077,439.15966386554624
1302603,Manaus,13,AM,457.75197334320734,489.4028858603048,507.6633015332236,488.8104961125549,519.4402044293015
1302702,Manicoré,13,AM,427.2201550387599,456.9722627737229,479.1109489051098,470.2926356589144,510.5839416058394
1302801,Maraã,13,AM,420.4015873015872,441.82388059701503,475.7089552238805,457.1555555555557,469.2537313432836
1302900,Maués,13,AM,441.7995661605199,472.485,491.424,472.6125813449022,496.96
1303007,Nhamundá,13,AM,422.8586715867161,454.597324414716,465.183946488294,450.98376383763866,469.2976588628762
1303106,Nova Olinda do Norte,13,AM,428.0612244897961,459.80143540669866,472.139234449761,462.03673469387775,474.2583732057416
1303205,Novo Airão,13,AM,433.16576576576585,474.4097560975612,482.4146341463416,480.38648648648655,490.0813008130081
1303304,Novo Aripuanã,13,AM,419.3215517241378,449.3153846153845,461.9955465587041,452.8137931034484,437.57085020242914
1303403,Parintins,13,AM,437.3028057334552,466.58070273285,481.4545175683211,460.9940530649599,491.27718906860014
1303502,Pauini,13,AM,421.3601941747573,441.2389380530973,476.0734513274334,451.6640776699031,463.1858407079646
1303536,Presidente Figueiredo,13,AM,446.3461928934008,466.1126637554584,487.8111353711789,471.0494923857862,503.5807860262009
1303569,Rio Preto da Eva,13,AM,440.9231481481482,471.1970588235289,492.0629411764706,463.08117283950594,493.7647058823529
1303601,Santa Isabel do Rio Negro,13,AM,416.22016806722695,459.2472440944881,478.6629921259841,445.6857142857141,483.3070866141732
1303700,Santo Antônio do Içá,13,AM,411.7496732026143,437.3944099378884,451.1211180124225,444.6738562091502,438.3850931677019
1303809,São Gabriel da Cachoeira,13,AM,438.5291666666664,468.9971291866031,479.11267942583726,467.3934895833328,504.4497607655503
1303908,São Paulo de Olivença,13,AM,418.68275862069,442.6679856115109,456.7061151079138,452.1436781609197,424.46043165467626
1303957,São Sebastião do Uatumã,13,AM,416.4457142857143,437.1545454545457,447.56909090909096,446.4809523809524,467.09090909090907
1304005,Silves,13,AM,421.509259259259,445.7294117647058,473.4201680672268,457.9768518518519,421.3445378151261
1304062,Tabatinga,13,AM,430.2224111282839,450.5885200553242,464.5127247579524,455.523493044822,414.0802213001383
1304104,Tapauá,13,AM,436.0277027027028,454.81202531645545,487.21139240506335,471.2587837837835,498.4810126582278
1304203,Tefé,13,AM,449.8863708399366,476.4705449189986,493.5615611192924,477.0472266244061,529.0427098674521
1304237,Tonantins,13,AM,415.0591836734693,437.3196202531647,448.3999999999999,441.1714285714289,395.5696202531645
1304260,Uarini,13,AM,409.47352941176473,442.59459459459447,459.4283783783785,430.78088235294126,366.2162162162162
1304302,Urucará,13,AM,422.8117647058823,450.74044444444456,464.3995555555554,452.9004901960784,461.77777777777777
1304401,Urucurituba,13,AM,419.99448275862073,453.5610738255036,469.6550335570469,454.5579310344829,476.241610738255
1400027,Amajari,14,RR,446.8484848484848,447.0475,471.0675,449.5969696969697,455.0
1400050,Alto Alegre,14,RR,446.9038095238094,460.28545454545457,469.7818181818181,463.4199999999999,437.09090909090907
1400100,Boa Vista,14,RR,469.9449459631286,498.0276301930956,510.72854300760616,502.1381563890649,522.2656524283207
1400159,Bonfim,14,RR,438.13999999999993,460.0897435897436,467.7820512820512,444.9542857142857,449.2307692307692
1400175,Cantá,14,RR,448.4391891891892,494.05641025641006,502.475641025641,469.1905405405405,460.2564102564103
1400209,Caracaraí,14,RR,446.46126760563385,466.1146496815286,489.912101910828,466.5161971830984,476.8152866242039
1400233,Caroebe,14,RR,431.7042553191488,460.78148148148153,473.4555555555559,468.5510638297871,460.0
1400282,Iracema,14,RR,459.1592592592594,480.56666666666666,484.2333333333335,474.6592592592592,538.5185185185185
1400308,Mucajaí,14,RR,437.2179687499999,471.4964788732394,485.3126760563381,460.2234375000003,478.3098591549296
1400407,Normandia,14,RR,440.36428571428576,485.08235294117645,486.9705882352941,463.75,496.4705882352941
1400456,Pacaraima,14,RR,463.55909090909086,476.85869565217394,497.2086956521739,486.84090909090907,463.4782608695652
1400472,Rorainópolis,14,RR,451.3115789473681,482.9037735849056,493.833962264151,477.36894736842095,481.9811320754717
1400506,São João da Baliza,14,RR,436.1913043478261,454.30958904109576,481.34657534246577,460.2797101449276,482.7397260273973
1400605,São Luiz,14,RR,451.4327586206896,459.10483870967744,468.5596774193548,473.4879310344826,477.741935483871
1400704,Uiramutã,14,RR,434.7000000000001,516.9,528.25,514.1999999999999,545.0
1500107,Abaetetuba,15,PA,450.12050731707376,475.0945704722944,489.2156005950175,474.70070243902495,563.3915953886203
1500131,Abel Figueiredo,15,PA,429.41228070175447,456.0747967479674,475.6016260162604,458.7614035087719,468.780487804878
1500206,Acará,15,PA,434.18892128279896,467.1760111576018,474.663877266388,458.6193877551023,523.4309623430962
1500305,Afuá,15,PA,431.3185567010309,459.1949999999999,476.61300000000006,469.86907216494814,515.0
1500347,Água Azul do Norte,15,PA,433.9822695035461,457.86418918918906,478.93648648648633,468.00851063829793,475.2702702702703
1500404,Alenquer,15,PA,431.5090827338133,462.020085470086,476.805384615385,460.33498201438925,494.85470085470087
1500503,Almeirim,15,PA,439.5855445544554,472.1046641791046,484.6382462686569,472.5188118811877,502.64925373134326
1500602,Altamira,15,PA,451.68181599229234,478.1635751178991,495.202133393218,484.39537572254346,527.3433640242533
1500701,Anajás,15,PA,420.0480000000002,453.2138248847925,470.7290322580645,458.3039999999998,488.4792626728111
1500800,Ananindeua,15,PA,470.79737954794575,499.6564788801842,511.33780373601695,494.7664195855301,569.110355364976
1500859,Anapu,15,PA,430.5955465587045,442.24785992217926,467.4431906614784,451.78380566801616,456.49805447470817
1500909,Augusto Corrêa,15,PA,437.2758878504673,472.5716071428569,476.0173214285712,462.6519626168224,543.9642857142857
1500958,Aurora do Pará,15,PA,436.5792114695339,457.6453608247424,467.93539518900366,463.8161290322583,490.5841924398625
1501006,Aveiro,15,PA,435.9553571428573,454.24406779661024,467.6966101694916,452.3446428571429,470.8474576271187
1501105,Bagre,15,PA,421.3253218884121,445.9473029045645,461.1709543568465,449.9648068669528,508.1327800829876
1501204,Baião,15,PA,429.80554870530216,451.7904428904432,461.73636363636376,460.9101109741066,511.46853146853147
1501253,Bannach,15,PA,429.44545454545454,455.1695652173914,473.491304347826,458.78181818181815,496.5217391304348
1501303,Barcarena,15,PA,458.3821982895155,483.5185096153839,499.7020733173084,479.5136522014578,541.3461538461538
1501402,Belém,15,PA,474.20914247177006,504.8278527022107,514.4472583138763,502.97120821732886,587.4500838788198
1501451,Belterra,15,PA,440.5471264367819,471.4831932773105,485.1521008403363,456.84396551724126,533.1652661064426
1501501,Benevides,15,PA,462.0340895869688,489.1953038674042,499.9285082872927,482.45619546247735,561.9005524861878
1501576,Bom Jesus do Tocantins,15,PA,435.3249999999998,470.0782857142855,483.1925714285714,465.7451219512195,510.74285714285713
1501600,Bonito,15,PA,436.6352331606215,462.8111111111113,475.3181818181818,465.03108808290153,536.969696969697
1501709,Bragança,15,PA,448.8762488218656,477.6084796191604,488.9380243975005,476.497455230913,556.0309431716751
1501725,Brasil Novo,15,PA,446.1830721003134,477.3146706586825,489.93982035928144,473.5952978056426,531.0179640718563
1501758,Brejo Grande do Araguaia,15,PA,438.4426666666668,457.15128205128207,477.73205128205126,469.44666666666666,519.7435897435897
1501782,Breu Branco,15,PA,433.76975,456.7155606407322,476.5173913043484,457.3442499999993,471.578947368421
1501808,Breves,15,PA,438.810911424903,469.33988526569993,482.7631642512077,464.69560333761234,533.3695652173913
1501907,Bujaru,15,PA,432.4457971014494,461.8175582990401,471.7390946502052,461.928985507246,499.2318244170096
1501956,Cachoeira do Piriá,15,PA,441.6450549450549,474.64040404040406,486.0868686868687,463.08021978021975,510.1010101010101
1502004,Cachoeira do Arari,15,PA,421.8058020477814,450.8094155844156,462.05811688311695,445.2395904436861,505.974025974026
1502103,Cametá,15,PA,444.15317694865007,470.4666371210792,479.6784080836729,474.7365349094926,568.3354015245524
1502152,Canaã dos Carajás,15,PA,465.7464774951076,489.302626811594,506.66467391304354,499.19951076321007,549.5471014492754
1502202,Capanema,15,PA,456.16533466533485,483.3514258555128,498.2199144486688,476.4764235764235,556.768060836502
1502301,Capitão Poço,15,PA,447.27548387096726,472.6126160990707,484.30069659442654,474.8022580645158,527.2600619195047
1502400,Castanhal,15,PA,472.1869792675832,502.08617452135536,512.0214837997057,501.3145320674301,609.5876288659794
1502509,Chaves,15,PA,430.1636363636364,449.364383561644,459.035616438356,463.7151515151515,526.3013698630137
1502608,Colares,15,PA,433.35381355932185,461.3121951219512,472.0715447154472,455.5745762711864,510.0
1502707,Conceição do Araguaia,15,PA,440.850193050193,465.5878099173551,479.4504648760329,471.75267512410375,499.4318181818182
1502756,Concórdia do Pará,15,PA,434.6592409240921,464.68755760368686,476.2889400921659,460.6166666666666,492.1966205837173
1502764,Cumaru do Norte,15,PA,419.2689655172413,456.1016949152542,453.1101694915254,457.88103448275854,425.0847457627119
1502772,Curionópolis,15,PA,442.1776632302405,462.637049180328,480.53737704918,466.0982817869417,500.3934426229508
1502806,Curralinho,15,PA,423.0289272030652,447.0270034843204,463.3594076655047,450.4860153256707,502.1254355400697
1502855,Curuá,15,PA,428.56923076923096,457.2368852459016,471.9327868852457,440.2367521367521,496.2295081967213
1502905,Curuçá,15,PA,440.5333333333333,468.0868504771996,481.1787910922588,462.4951901565997,518.0699893955461
1502939,Dom Eliseu,15,PA,448.24008746355696,475.5963788300834,493.0766016713101,480.9979591836736,527.6880222841226
1502954,Eldorado do Carajás,15,PA,437.7472222222221,460.67865497076,482.1538011695904,470.93858024691394,464.5029239766082
1503002,Faro,15,PA,436.50396039603953,470.60090090090085,476.6999999999998,472.838613861386,499.0990990990991
1503044,Floresta do Araguaia,15,PA,434.3906896551727,450.1344155844156,469.0652597402602,457.37551724137927,474.09090909090907
1503077,Garrafão do Norte,15,PA,441.5252964426877,467.73295880149817,482.7082397003746,473.6391304347824,518.9513108614232
1503093,Goianésia do Pará,15,PA,434.4029339853301,471.39337899543375,487.0920091324199,463.9821515892418,493.6986301369863
1503101,Gurupá,15,PA,430.1701030927835,456.04190476190473,466.1304761904764,457.3742268041237,531.8095238095239
1503200,Igarapé-Açu,15,PA,445.37054176072246,472.81953896816657,485.1343578485184,473.4697516930021,565.7958287596048
1503309,Igarapé-Miri,15,PA,432.8613636363637,457.68176426983024,474.1277242401781,461.8938871473347,534.1438102297999
1503408,Inhangapi,15,PA,453.77431192660544,485.9237704918031,488.4836065573772,458.351376146789,557.7049180327868
1503457,Ipixuna do Pará,15,PA,438.15319148936175,465.9914040114612,478.5343839541552,477.836170212766,553.1805157593124
1503507,Irituia,15,PA,431.82026022304825,464.13192239858927,478.3112874779548,462.70650557620735,514.4973544973545
1503606,Itaituba,15,PA,450.3083662714104,477.25625385089336,492.987307455329,483.9333992094863,539.7165742452249
1503705,Itupiranga,15,PA,436.3792665726372,456.048464619493,474.6044058744992,465.1317348378001,494.018691588785
1503754,Jacareacanga,15,PA,423.0870370370371,441.6517857142857,465.26249999999993,437.6981481481482,430.7142857142857
1503804,Jacundá,15,PA,440.1966958211862,466.5887184115524,485.86371841155216,473.99144800777447,506.5523465703971
1503903,Juruti,15,PA,437.364556962025,468.5242280285035,477.9432304038001,469.4022784810128,511.4014251781473
1504000,Limoeiro do Ajuru,15,PA,434.0826193390451,456.9764842840514,468.3842840512224,457.112484700123,507.24097788125727
1504059,Mãe do Rio,15,PA,442.0845654993516,468.60635696821487,484.7926650366747,464.8443579766543,518.7286063569683
1504109,Magalhães Barata,15,PA,437.7898148148148,475.3578947368421,476.5412280701757,471.84629629629626,535.7894736842105
1504208,Marabá,15,PA,455.0904756420593,482.543679275786,497.9566979200368,486.74964873891633,541.3643711606854
1504307,Maracanã,15,PA,437.8257995735608,467.0033333333335,475.7722916666669,458.1298507462686,522.0
1504406,Marapanim,15,PA,436.3253731343288,462.97262773722593,478.95401459854,455.6929104477614,543.2116788321168
1504422,Marituba,15,PA,458.6660407383832,489.1247373161214,502.1850195136599,479.1488542329717,549.09636745722
1504455,Medicilândia,15,PA,435.5959654178675,461.6700808625336,484.6183288409704,466.3489913544665,496.2264150943397
1504505,Melgaço,15,PA,418.65454545454537,446.43102493074826,457.6675900277005,447.3554545454545,485.6509695290859
1504604,Mocajuba,15,PA,430.3641648270796,458.8142657342665,470.9432867132864,454.6696835908761,497.3006993006993
1504703,Moju,15,PA,437.21487364620936,458.6274084124837,476.9774084124829,459.0393501805053,522.6594301221166
1504752,Mojuí dos Campos,15,PA,436.7628571428574,470.7058823529409,486.2449197860965,464.52571428571446,528.4491978609626
1504802,Monte Alegre,15,PA,433.9049374588541,463.4593886462887,472.8728633811602,458.26728110599095,521.2351840299439
1504901,Muaná,15,PA,433.8420168067224,469.95082644628064,481.53264462809926,465.1815126050424,531.7355371900826
1504950,Nova Esperança do Piriá,15,PA,434.2849514563107,464.9567567567571,481.6414414414416,464.49563106796114,503.0630630630631
1504976,Nova Ipixuna,15,PA,447.8342857142859,478.5170506912441,495.9423963133637,494.3128571428572,535.9447004608295
1505007,Nova Timboteua,15,PA,443.7388392857145,480.48974358974334,485.0944444444443,478.5866071428574,580.4273504273505
1505031,Novo Progresso,15,PA,447.8559210526312,469.8631419939576,490.58096676737176,491.5309210526316,502.5981873111783
1505064,Novo Repartimento,15,PA,442.5153719008266,465.2908948194663,484.3081632653059,476.5239669421492,499.1522762951335
1505106,Óbidos,15,PA,438.8141519250779,469.1851524090462,479.59823008849526,465.4284079084284,510.67846607669617
1505205,Oeiras do Pará,15,PA,428.2067669172934,456.534500875657,467.88879159369577,455.5396616541351,501.8213660245184
1505304,Oriximiná,15,PA,445.0918636995832,475.7522020725378,486.6324481865286,468.57273991655137,524.1839378238342
1505403,Ourém,15,PA,439.4342931937168,465.81277641277626,479.569041769042,467.0167539267015,519.5577395577395
1505437,Ourilândia do Norte,15,PA,462.202887139108,483.1770171149146,502.4696821515893,501.571391076116,531.0513447432763
1505486,Pacajá,15,PA,440.20097087378633,462.9573619631903,481.9119631901845,459.6058252427186,519.2024539877301
1505494,Palestina do Pará,15,PA,427.06400000000014,450.9038461538463,472.10192307692313,454.958,482.6923076923077
1505502,Paragominas,15,PA,457.835211267605,483.7725244618387,501.26043052837554,488.4627174813588,555.9138943248532
1505536,Parauapebas,15,PA,455.6745215100964,482.8322357589727,501.74101086598586,488.5992976295005,533.4408956206782
1505551,Pau D'Arco,15,PA,424.5315789473682,446.3966666666666,469.5066666666667,464.4394736842107,490.5
1505601,Peixe-Boi,15,PA,449.7146153846156,482.1762962962964,491.47407407407405,470.8084615384616,557.0370370370371
1505635,Piçarra,15,PA,431.1671875000001,438.6466666666668,456.9029629629631,463.1953125,465.77777777777777
1505650,Placas,15,PA,437.3676923076922,460.8408759124089,483.8569343065693,459.8161538461536,493.5766423357665
1505700,Ponta de Pedras,15,PA,440.0251748251749,468.0075555555551,483.2575555555555,469.0456876456879,526.9333333333333
1505809,Portel,15,PA,430.4534816247574,458.5053097345136,471.8471681415935,459.7587040618959,488.3716814159292
1505908,Porto de Moz,15,PA,437.17436708860754,467.4210982658957,480.849132947977,464.2879746835443,494.97109826589593
1506005,Prainha,15,PA,421.02065727699534,436.4039748953979,451.6135983263598,444.3549295774646,438.6610878661088
1506104,Primavera,15,PA,441.06875,471.59037433155095,490.6754010695187,472.69602272727246,511.0160427807487
1506112,Quatipuru,15,PA,447.97165354330696,464.7107692307691,484.9484615384616,477.07244094488175,569.3846153846154
1506138,Redenção,15,PA,446.7355024347056,467.3454092231007,489.6972164520156,477.2233731739706,510.9264644786041
1506161,Rio Maria,15,PA,434.3573076923073,457.0661921708185,477.2256227758009,457.1496153846157,495.3736654804271
1506187,Rondon do Pará,15,PA,439.32161125319686,470.8081707317076,486.0906097560973,480.9484654731459,523.2439024390244
1506195,Rurópolis,15,PA,439.3748936170212,459.27430830039526,478.75968379446624,485.5863829787237,517.3913043478261
1506203,Salinópolis,15,PA,449.7183142559833,483.9629629629628,490.1388888888889,470.9814776274712,515.4775828460039
1506302,Salvaterra,15,PA,441.3805745554037,468.9241743725227,482.26221928665785,458.7882352941177,526.0237780713342
1506351,Santa Bárbara do Pará,15,PA,445.7547619047617,474.9742718446605,488.89101941747583,462.6111111111115,517.9126213592233
1506401,Santa Cruz do Arari,15,PA,414.0680555555556,441.4689189189189,455.1918918918918,458.39583333333314,474.8648648648648
1506500,Santa Izabel do Pará,15,PA,460.3764183185238,488.4740477727559,496.8412524209172,484.7611756664384,579.5093608779858
1506559,Santa Luzia do Pará,15,PA,442.7938325991187,468.2153846153843,479.8904365904364,466.6085903083699,515.8419958419959
1506583,Santa Maria das Barreiras,15,PA,430.6164835164835,452.14105263157904,476.0642105263157,456.6593406593407,494.3157894736842
1506609,Santa Maria do Pará,15,PA,451.9194300518134,482.8291358024692,496.8429629629628,476.8025906735752,589.1358024691358
1506708,Santana do Araguaia,15,PA,434.0524509803925,455.9318906605922,474.4676537585421,459.32254901960727,452.7107061503417
1506807,Santarém,15,PA,458.03155540261577,489.66777976869366,501.1099527610381,488.0434359944944,568.2456426128034
1506906,Santarém Novo,15,PA,440.70875912408746,466.19793103448296,476.48689655172416,463.55547445255496,536.4137931034483
1507003,Santo Antônio do Tauá,15,PA,443.5333988212177,468.9581308411214,486.2949532710284,465.1550098231828,543.4018691588785
1507102,São Caetano de Odivelas,15,PA,430.202919708029,461.2120689655175,473.5610344827589,457.07700729927006,493.1034482758621
1507151,São Domingos do Araguaia,15,PA,448.0602247191008,467.44304347826034,480.91347826087,471.5332584269666,515.1739130434783
1507201,São Domingos do Capim,15,PA,433.9496314496315,458.4289719626171,471.0656542056077,457.9066339066337,483.5514018691589
1507300,São Félix do Xingu,15,PA,435.1403252032519,459.4773333333332,476.5268148148154,464.5899186991872,472.8296296296296
1507409,São Francisco do Pará,15,PA,450.4206766917292,472.8974910394266,494.5311827956986,473.89774436090187,587.0250896057348
1507458,São Geraldo do Araguaia,15,PA,435.3943396226414,461.4041975308645,477.40000000000026,467.8525606469,504.8395061728395
1507466,São João da Ponta,15,PA,436.2682352941177,458.21000000000015,475.32666666666654,458.1082352941178,459.77777777777777
1507474,São João de Pirabas,15,PA,438.902564102564,471.81174863388,483.1871584699454,465.9396011396012,528.7978142076503
1507508,São João do Araguaia,15,PA,429.1889830508474,451.1182539682541,478.1936507936509,447.71610169491527,467.77777777777777
1507607,São Miguel do Guamá,15,PA,447.63122398001616,473.29550118389926,484.71112865035536,472.1311407160704,542.3677979479085
1507706,São Sebastião da Boa Vista,15,PA,436.72004773269657,468.3359375000004,480.7013392857142,460.9400954653942,516.8303571428571
1507755,Sapucaia,15,PA,428.69473684210527,449.54999999999984,466.9284313725489,454.18631578947367,467.4509803921569
1507805,Senador José Porfírio,15,PA,426.9584745762712,452.57154471544726,473.308130081301,468.22372881355926,493.3333333333333
1507904,Soure,15,PA,436.8427901524024,461.5594475138122,472.6287292817673,457.1887456037516,558.121546961326
1507953,Tailândia,15,PA,445.3649805447467,472.9750670241296,490.08999106344976,474.34114785992256,521.1260053619303
1507961,Terra Alta,15,PA,444.35253456221176,480.1457399103141,496.63721973094187,460.6350230414747,545.0224215246636
1507979,Terra Santa,15,PA,426.6276041666668,456.9144859813085,475.8668224299069,459.0057291666668,488.5981308411215
1508001,Tomé-Açu,15,PA,436.72091194968505,462.4564405113087,478.6071288102265,459.0736373165629,499.39036381514256
1508035,Tracuateua,15,PA,437.9157434402334,474.7459610027856,479.588579387187,461.1871720116615,519.0529247910863
1508050,Trairão,15,PA,435.0384615384616,453.6805825242719,474.76699029126223,469.0406593406593,493.5922330097088
1508084,Tucumã,15,PA,449.9337078651686,477.8607675906181,495.3270788912575,478.9928089887634,528.8699360341151
1508100,Tucuruí,15,PA,455.2528373266077,481.53401258615634,497.0964938567582,484.8709646910453,537.8243931675157
1508126,Ulianópolis,15,PA,449.1921875000001,467.58290909090897,488.8749090909092,482.69921874999983,512.0
1508159,Uruará,15,PA,443.2337696335077,471.164516129032,483.8245657568236,476.517539267016,508.53598014888337
1508209,Vigia,15,PA,445.8994782608699,470.203485477178,486.9669709543572,467.9658260869568,525.6099585062241
1508308,Viseu,15,PA,435.3216931216929,468.55999999999966,476.4037974683548,454.4804232804233,514.0759493670886
1508357,Vitória do Xingu,15,PA,438.66721854304654,465.6677215189877,478.46835443038,465.2572847682122,507.0886075949367
1508407,Xinguara,15,PA,444.347863247863,468.6539694100505,487.6225782957024,472.608935508935,519.1114348142753
